-3.53,-4.24,-9.81,38,47,42,0,Thumbs Up
3.65,-4.35,-9.57,37,47,41,0,Thumbs Up
73,-3.96,-9.49,38,47,41,0,Thumbs Up
3.80,-4.00,-9.34,38,47,42,0,Thumbs Up
.84,-3.96,-9.26,37,47,41,0,Thumbs Up
-3.84,-3.80,-9.41,37,47,41,0,Thumbs Up
3.65,-4.08,-9.41,38,47,41,0,Thumbs Up
57,-3.96,-9.53,37,47,42,0,Thumbs Up
-3.65,-3.84,-9.57,37,47,42,0,Thumbs Up
.73,-3.84,-9.57,38,47,41,0,Thumbs Up
69,-4.08,-9.65,37,48,42,0,Thumbs Up
3.61,-4.08,-9.69,37,48,42,0,Thumbs Up
.49,-4.20,-9.85,38,47,41,0,Thumbs Up
-3.26,-4.35,-9.92,38,47,42,0,Thumbs Up
3.45,-4.47,-9.85,38,47,42,0,Thumbs Up
49,-4.31,-9.89,37,47,41,0,Thumbs Up
-3.61,-4.24,-9.85,38,47,42,0,Thumbs Up
.65,-3.88,-9.77,37,48,42,0,Thumbs Up
77,-3.77,-9.57,38,47,42,0,Thumbs Up
3.84,-4.00,-9.22,37,47,42,0,Thumbs Up
.84,-4.00,-9.22,38,47,42,0,Thumbs Up
-3.96,-4.00,-9.22,37,47,42,0,Thumbs Up
4.00,-4.20,-9.18,38,47,42,0,Thumbs Up
92,-4.08,-9.38,38,47,42,0,Thumbs Up
-3.88,-4.20,-9.49,38,47,42,0,Thumbs Up
.92,-4.12,-9.49,38,47,42,0,Thumbs Up
84,-4.08,-9.57,38,47,41,0,Thumbs Up
.00,-4.00,-9.49,37,47,42,0,Thumbs Up
-4.08,-3.80,-9.38,38,48,42,0,Thumbs Up
4.24,-3.88,-9.14,38,47,41,0,Thumbs Up
20,-4.12,-9.10,38,47,42,0,Thumbs Up
-4.24,-4.00,-9.02,37,47,41,0,Thumbs Up
.28,-4.08,-9.02,38,47,41,0,Thumbs Up
20,-4.12,-9.18,38,47,42,0,Thumbs Up
4.24,-4.12,-9.22,37,47,42,0,Thumbs Up
.16,-4.12,-9.22,38,47,42,0,Thumbs Up
-4.20,-4.08,-9.30,37,47,42,0,Thumbs Up
4.04,-4.20,-9.45,38,47,42,0,Thumbs Up
12,-3.92,-9.45,37,47,42,0,Thumbs Up
-4.08,-3.96,-9.41,37,48,42,0,Thumbs Up
.16,-3.69,-9.41,38,47,41,0,Thumbs Up
08,-3.96,-9.45,38,47,42,0,Thumbs Up
4.12,-4.00,-9.53,37,47,41,0,Thumbs Up
.16,-4.31,-9.26,37,47,42,0,Thumbs Up
-4.12,-4.28,-9.18,37,47,42,0,Thumbs Up
4.20,-4.04,-9.26,37,47,42,0,Thumbs Up
12,-3.92,-9.34,38,47,41,0,Thumbs Up
-4.08,-3.96,-9.41,37,47,42,0,Thumbs Up
.12,-3.84,-9.49,37,47,41,0,Thumbs Up
12,-4.04,-9.41,37,47,42,0,Thumbs Up
4.04,-4.08,-9.38,37,47,41,0,Thumbs Up
.00,-4.20,-9.34,38,48,42,0,Thumbs Up
-4.12,-3.84,-9.41,38,47,42,0,Thumbs Up
4.04,-3.96,-9.53,37,47,41,0,Thumbs Up
12,-4.04,-9.41,38,47,41,0,Thumbs Up
-4.08,-3.92,-9.49,37,47,41,0,Thumbs Up
.16,-4.16,-9.30,38,47,42,0,Thumbs Up
16,-4.04,-9.34,38,47,41,0,Thumbs Up
4.12,-3.92,-9.38,37,47,42,0,Thumbs Up
.12,-3.88,-9.38,38,47,41,0,Thumbs Up
-4.12,-3.88,-9.45,38,47,42,0,Thumbs Up
4.08,-3.92,-9.38,38,47,42,0,Thumbs Up
16,-3.77,-9.49,37,47,42,0,Thumbs Up
-4.08,-3.96,-9.41,37,47,41,0,Thumbs Up
.08,-4.00,-9.38,37,47,42,0,Thumbs Up
08,-3.77,-9.38,37,47,41,0,Thumbs Up
4.08,-4.08,-9.30,37,47,42,0,Thumbs Up
.24,-4.08,-9.34,38,48,42,0,Thumbs Up
-4.04,-3.88,-9.45,38,48,42,0,Thumbs Up
4.04,-3.80,-9.49,38,47,41,0,Thumbs Up
12,-3.92,-9.45,37,47,42,0,Thumbs Up
-4.12,-3.80,-9.45,38,48,42,0,Thumbs Up
.04,-3.96,-9.41,37,47,41,0,Thumbs Up
08,-3.88,-9.45,38,47,41,0,Thumbs Up
4.12,-4.00,-9.41,38,47,42,0,Thumbs Up
.12,-4.00,-9.30,37,47,41,0,Thumbs Up
-4.12,-3.88,-9.38,38,48,42,0,Thumbs Up
4.04,-3.92,-9.41,38,47,42,0,Thumbs Up
12,-3.84,-9.41,38,47,41,0,Thumbs Up
-4.08,-3.73,-9.53,37,47,41,0,Thumbs Up
.08,-3.92,-9.61,38,47,42,0,Thumbs Up
-4.08,-3.88,-9.53,38,47,42,0,Thumbs Up
4.08,-4.12,-9.45,38,47,42,0,Thumbs Up
.00,-3.80,-9.41,38,47,42,0,Thumbs Up
-4.08,-3.92,-9.45,38,48,42,0,Thumbs Up
.12,-4.00,-9.30,38,48,42,0,Thumbs Up
12,-3.80,-9.41,38,47,42,0,Thumbs Up
4.16,-3.80,-9.38,38,47,42,0,Thumbs Up
.08,-3.92,-9.49,37,47,41,0,Thumbs Up
-4.08,-3.77,-9.45,37,47,41,0,Thumbs Up
4.08,-3.92,-9.45,37,47,42,0,Thumbs Up
08,-4.04,-9.41,38,47,42,0,Thumbs Up
-4.04,-3.88,-9.45,37,47,42,0,Thumbs Up
.12,-3.96,-9.45,38,47,42,0,Thumbs Up
08,-3.84,-9.53,37,47,41,0,Thumbs Up
4.08,-3.88,-9.49,37,47,41,0,Thumbs Up
.12,-3.88,-9.34,38,47,42,0,Thumbs Up
-4.04,-3.73,-9.45,37,47,41,0,Thumbs Up
4.08,-3.88,-9.45,37,47,42,0,Thumbs Up
12,-3.84,-9.49,37,47,42,0,Thumbs Up
-4.12,-3.88,-9.53,37,47,41,0,Thumbs Up
.08,-3.77,-9.57,38,47,42,0,Thumbs Up
12,-3.61,-9.61,37,47,42,0,Thumbs Up
4.04,-3.69,-9.53,38,48,42,0,Thumbs Up
.92,-3.80,-9.69,37,47,41,0,Thumbs Up
-3.88,-3.96,-9.89,38,47,42,0,Thumbs Up
3.92,-4.16,-9.81,38,47,42,0,Thumbs Up
16,-4.24,-9.61,37,47,42,0,Thumbs Up
-4.24,-3.69,-9.41,38,47,41,0,Thumbs Up
.31,-3.73,-9.14,38,48,42,0,Thumbs Up
51,-3.57,-8.75,38,47,41,0,Thumbs Up
4.63,-3.49,-8.59,38,47,42,0,Thumbs Up
.59,-3.45,-8.79,38,47,41,0,Thumbs Up
-4.51,-3.73,-8.79,38,47,42,0,Thumbs Up
4.28,-3.65,-9.41,37,47,42,0,Thumbs Up
16,-3.84,-9.65,38,47,42,0,Thumbs Up
-4.00,-4.08,-9.69,38,47,41,0,Thumbs Up
.04,-3.80,-9.81,37,47,41,0,Thumbs Up
08,-3.88,-9.65,38,47,42,0,Thumbs Up
4.04,-3.84,-9.61,38,47,41,0,Thumbs Up
.12,-3.73,-9.53,37,48,42,0,Thumbs Up
-4.20,-3.84,-9.41,38,47,42,0,Thumbs Up
4.16,-3.77,-9.41,37,47,42,0,Thumbs Up
16,-3.96,-9.38,38,47,42,0,Thumbs Up
-4.12,-3.92,-9.30,38,47,42,0,Thumbs Up
.08,-4.00,-9.34,37,47,41,0,Thumbs Up
12,-4.08,-9.34,38,47,42,0,Thumbs Up
4.08,-4.08,-9.41,38,47,42,0,Thumbs Up
.04,-3.96,-9.38,37,47,41,0,Thumbs Up
-4.12,-3.69,-9.57,38,47,42,0,Thumbs Up
4.00,-3.73,-9.69,38,47,42,0,Thumbs Up
04,-3.65,-9.69,38,47,41,0,Thumbs Up
-4.04,-3.77,-9.61,37,47,42,0,Thumbs Up
.04,-3.96,-9.57,38,47,42,0,Thumbs Up
08,-3.84,-9.41,37,47,41,0,Thumbs Up
4.12,-3.77,-9.49,37,47,41,0,Thumbs Up
.16,-3.96,-9.34,38,48,42,0,Thumbs Up
-4.08,-3.73,-9.49,37,48,42,0,Thumbs Up
4.12,-3.77,-9.45,37,47,42,0,Thumbs Up
16,-3.80,-9.41,38,47,42,0,Thumbs Up
-4.20,-3.69,-9.45,37,47,41,0,Thumbs Up
.16,-3.80,-9.38,37,47,41,0,Thumbs Up
20,-3.80,-9.34,38,47,42,0,Thumbs Up
4.20,-3.84,-9.34,37,47,41,0,Thumbs Up
.16,-3.73,-9.38,38,47,42,0,Thumbs Up
-4.12,-3.84,-9.45,38,47,42,0,Thumbs Up
4.16,-3.84,-9.45,37,47,41,0,Thumbs Up
12,-3.88,-9.49,38,47,42,0,Thumbs Up
-4.12,-3.80,-9.49,38,47,41,0,Thumbs Up
.08,-3.80,-9.45,38,48,42,0,Thumbs Up
16,-3.80,-9.34,37,47,41,0,Thumbs Up
4.20,-3.80,-9.38,37,47,42,0,Thumbs Up
.12,-3.73,-9.41,37,47,41,0,Thumbs Up
-4.12,-3.84,-9.49,37,47,42,0,Thumbs Up
4.12,-3.80,-9.41,38,47,42,0,Thumbs Up
12,-3.88,-9.38,37,47,42,0,Thumbs Up
-4.12,-3.80,-9.45,37,47,42,0,Thumbs Up
.08,-3.84,-9.69,38,47,42,0,Thumbs Up
12,-3.73,-9.61,38,47,42,0,Thumbs Up
4.08,-3.84,-9.41,38,47,42,0,Thumbs Up
.12,-3.77,-9.45,38,47,41,0,Thumbs Up
-4.00,-3.77,-9.53,37,47,42,0,Thumbs Up
4.16,-3.84,-9.53,38,47,42,0,Thumbs Up
16,-3.77,-9.49,38,47,42,0,Thumbs Up
-4.16,-3.84,-9.41,37,47,41,0,Thumbs Up
.16,-3.77,-9.34,37,48,42,0,Thumbs Up
-4.24,-3.69,-9.38,38,47,42,0,Thumbs Up
4.00,-3.92,-9.38,38,47,42,0,Thumbs Up
.08,-3.80,-9.57,38,47,41,0,Thumbs Up
-4.12,-3.84,-9.41,37,47,42,0,Thumbs Up
.08,-3.80,-9.49,37,47,42,0,Thumbs Up
12,-3.84,-9.45,38,47,42,0,Thumbs Up
4.12,-3.77,-9.45,38,47,42,0,Thumbs Up
.08,-3.92,-9.49,37,47,41,0,Thumbs Up
-4.04,-3.80,-9.53,37,47,42,0,Thumbs Up
4.00,-3.92,-9.65,38,47,42,0,Thumbs Up
00,-3.77,-9.57,38,48,42,0,Thumbs Up
-4.00,-3.84,-9.57,38,47,42,0,Thumbs Up
.16,-3.96,-9.34,37,47,41,0,Thumbs Up
12,-3.77,-9.34,38,47,42,0,Thumbs Up
4.08,-3.73,-9.30,38,47,41,0,Thumbs Up
.04,-3.77,-9.45,37,47,41,0,Thumbs Up
-4.12,-3.80,-9.45,38,47,42,0,Thumbs Up
3.96,-3.88,-9.57,38,47,42,0,Thumbs Up
04,-3.73,-9.57,37,47,42,0,Thumbs Up
-4.04,-3.65,-9.53,38,48,42,0,Thumbs Up
.00,-3.69,-9.65,38,47,41,0,Thumbs Up
00,-3.73,-9.57,38,47,42,0,Thumbs Up
4.16,-3.73,-9.38,38,47,41,0,Thumbs Up
.12,-3.80,-9.34,38,47,42,0,Thumbs Up
-4.20,-3.69,-9.41,37,47,42,0,Thumbs Up
4.16,-3.80,-9.41,37,47,42,0,Thumbs Up
16,-3.73,-9.41,38,47,41,0,Thumbs Up
-4.04,-3.73,-9.49,37,47,42,0,Thumbs Up
.08,-3.73,-9.53,38,47,42,0,Thumbs Up
04,-3.69,-9.57,37,47,41,0,Thumbs Up
4.04,-3.69,-9.57,38,47,42,0,Thumbs Up
.00,-3.77,-9.53,37,47,41,0,Thumbs Up
-4.08,-3.77,-9.45,38,48,42,0,Thumbs Up
4.08,-3.73,-9.45,38,47,42,0,Thumbs Up
96,-3.80,-9.53,37,47,42,0,Thumbs Up
-4.00,-3.80,-9.45,37,47,41,0,Thumbs Up
.04,-3.80,-9.53,37,47,42,0,Thumbs Up
96,-3.80,-9.53,37,47,41,0,Thumbs Up
4.12,-3.84,-9.49,38,47,42,0,Thumbs Up
.08,-3.77,-9.49,37,47,41,0,Thumbs Up
-4.00,-3.69,-9.53,37,47,42,0,Thumbs Up
4.20,-3.77,-9.41,37,47,41,0,Thumbs Up
12,-3.80,-9.45,38,47,42,0,Thumbs Up
-4.12,-3.80,-9.41,38,47,42,0,Thumbs Up
.12,-3.73,-9.45,37,47,42,0,Thumbs Up
08,-3.88,-9.53,38,47,42,0,Thumbs Up
4.08,-3.80,-9.53,38,47,41,0,Thumbs Up
.04,-3.73,-9.53,37,47,42,0,Thumbs Up
-4.08,-3.73,-9.45,37,47,41,0,Thumbs Up
4.12,-3.69,-9.45,37,47,41,0,Thumbs Up
12,-3.80,-9.45,37,47,41,0,Thumbs Up
-4.08,-3.69,-9.49,37,47,42,0,Thumbs Up
.08,-3.84,-9.49,37,47,42,0,Thumbs Up
04,-3.84,-9.53,37,47,41,0,Thumbs Up
4.00,-3.84,-9.49,37,47,41,0,Thumbs Up
.04,-3.77,-9.49,38,47,42,0,Thumbs Up
-4.08,-3.77,-9.53,37,47,42,0,Thumbs Up
4.08,-3.88,-9.49,38,47,42,0,Thumbs Up
04,-3.84,-9.53,37,47,41,0,Thumbs Up
-4.00,-3.80,-9.57,38,47,42,0,Thumbs Up
.96,-3.80,-9.57,37,47,42,0,Thumbs Up
08,-3.77,-9.57,38,47,42,0,Thumbs Up
4.04,-3.80,-9.57,37,47,42,0,Thumbs Up
.08,-3.73,-9.45,38,47,42,0,Thumbs Up
-4.20,-3.80,-9.45,37,47,41,0,Thumbs Up
4.16,-3.96,-9.30,38,47,42,0,Thumbs Up
88,-4.04,-9.38,38,46,41,0,Thumbs Up
-4.08,-3.88,-9.45,38,47,41,0,Thumbs Up
.08,-3.92,-9.45,38,46,42,0,Thumbs Up
04,-3.84,-9.41,37,46,41,0,Thumbs Up
4.04,-3.84,-9.41,38,47,42,0,Thumbs Up
.08,-3.84,-9.45,37,47,42,0,Thumbs Up
-4.04,-3.96,-9.45,37,46,42,0,Thumbs Up
4.00,-3.80,-9.53,38,46,41,0,Thumbs Up
04,-3.77,-9.57,38,46,42,0,Thumbs Up
-4.00,-3.80,-9.49,38,46,41,0,Thumbs Up
.00,-3.77,-9.53,38,46,42,0,Thumbs Up
04,-3.77,-9.49,37,46,41,0,Thumbs Up
4.00,-3.77,-9.57,38,46,42,0,Thumbs Up
.00,-3.77,-9.57,38,47,41,0,Thumbs Up
-4.12,-3.69,-9.53,38,46,42,0,Thumbs Up
4.04,-3.73,-9.49,38,46,42,0,Thumbs Up
04,-3.77,-9.38,37,46,42,0,Thumbs Up
-4.12,-3.80,-9.38,37,47,42,0,Thumbs Up
.04,-3.69,-9.41,38,46,42,0,Thumbs Up
-4.04,-3.80,-9.61,38,47,42,0,Thumbs Up
3.96,-3.84,-9.53,38,47,42,0,Thumbs Up
.08,-3.80,-9.53,38,46,41,0,Thumbs Up
-4.08,-3.77,-9.53,38,46,42,0,Thumbs Up
.08,-3.69,-9.49,38,47,42,0,Thumbs Up
12,-3.73,-9.45,37,47,42,0,Thumbs Up
4.08,-3.69,-9.45,38,46,42,0,Thumbs Up
.04,-3.69,-9.49,37,46,41,0,Thumbs Up
8,-3.69,-9.49,37,47,41,0,Thumbs Up
4.04,-3.77,-9.61,38,46,42,0,Thumbs Up
04,-3.80,-9.53,37,46,42,0,Thumbs Up
-4.08,-3.80,-9.41,38,46,42,0,Thumbs Up
.04,-3.69,-9.57,38,46,42,0,Thumbs Up
16,-3.65,-9.49,38,46,41,0,Thumbs Up
4.04,-3.65,-9.49,38,47,42,0,Thumbs Up
.04,-3.73,-9.57,37,46,42,0,Thumbs Up
-4.08,-3.73,-9.57,38,46,42,0,Thumbs Up
4.08,-3.80,-9.45,37,46,41,0,Thumbs Up
04,-3.80,-9.45,37,46,42,0,Thumbs Up
-4.08,-3.73,-9.53,38,46,42,0,Thumbs Up
.04,-3.80,-9.45,38,46,42,0,Thumbs Up
04,-3.77,-9.45,38,46,42,0,Thumbs Up
4.08,-3.73,-9.38,38,46,42,0,Thumbs Up
.08,-3.69,-9.45,38,46,42,0,Thumbs Up
-4.04,-3.73,-9.57,37,46,41,0,Thumbs Up
4.08,-3.65,-9.53,37,47,42,0,Thumbs Up
04,-3.77,-9.57,38,46,42,0,Thumbs Up
-3.88,-3.77,-9.57,38,46,42,0,Thumbs Up
.96,-3.77,-9.65,38,46,41,0,Thumbs Up
00,-3.73,-9.57,38,46,42,0,Thumbs Up
3.96,-3.69,-9.53,38,46,42,0,Thumbs Up
.00,-3.65,-9.57,37,46,41,0,Thumbs Up
-4.04,-3.53,-9.53,38,46,41,0,Thumbs Up
4.00,-3.88,-9.49,37,46,41,0,Thumbs Up
00,-3.69,-9.53,38,46,42,0,Thumbs Up
-4.04,-3.77,-9.49,37,46,42,0,Thumbs Up
.00,-3.69,-9.53,38,46,42,0,Thumbs Up
3.96,-3.61,-9.57,37,47,42,0,Thumbs Up
.96,-3.65,-9.65,38,46,42,0,Thumbs Up
-4.00,-3.69,-9.61,38,46,42,0,Thumbs Up
4.00,-3.73,-9.49,38,46,42,0,Thumbs Up
00,-3.69,-9.34,38,46,42,0,Thumbs Up
-4.00,-3.73,-9.53,37,45,42,0,Thumbs Up
.96,-3.65,-9.53,38,46,42,0,Thumbs Up
96,-3.77,-9.57,37,45,41,0,Thumbs Up
4.00,-3.73,-9.61,38,46,42,0,Thumbs Up
.00,-3.73,-9.49,38,45,41,0,Thumbs Up
-3.96,-3.77,-9.38,37,46,42,0,Thumbs Up
4.00,-3.77,-9.57,37,45,41,0,Thumbs Up
96,-3.77,-9.61,38,46,42,0,Thumbs Up
-4.04,-3.80,-9.61,37,45,41,0,Thumbs Up
.00,-3.88,-9.53,38,46,42,0,Thumbs Up
00,-3.69,-9.53,37,45,41,0,Thumbs Up
4.00,-3.73,-9.53,37,45,41,0,Thumbs Up
.04,-3.69,-9.53,38,45,42,0,Thumbs Up
-3.96,-3.65,-9.49,37,45,42,0,Thumbs Up
3.96,-3.77,-9.61,38,46,42,0,Thumbs Up
92,-3.65,-9.69,37,45,41,0,Thumbs Up
-3.96,-3.84,-9.65,38,45,42,0,Thumbs Up
.96,-3.69,-9.61,37,45,41,0,Thumbs Up
92,-3.73,-9.53,37,46,42,0,Thumbs Up
4.00,-3.73,-9.49,38,46,42,0,Thumbs Up
.00,-3.84,-9.49,37,45,41,0,Thumbs Up
-4.00,-3.88,-9.45,38,45,41,0,Thumbs Up
3.96,-3.77,-9.49,38,46,42,0,Thumbs Up
96,-3.57,-9.61,37,45,41,0,Thumbs Up
-3.96,-3.61,-9.61,38,46,42,0,Thumbs Up
.96,-3.61,-9.61,38,45,41,0,Thumbs Up
96,-3.61,-9.57,37,45,41,0,Thumbs Up
3.92,-3.65,-9.57,37,45,42,0,Thumbs Up
.00,-3.77,-9.57,38,46,42,0,Thumbs Up
-3.96,-3.77,-9.61,38,46,42,0,Thumbs Up
3.96,-3.65,-9.53,37,45,42,0,Thumbs Up
00,-3.69,-9.49,38,46,41,0,Thumbs Up
-3.92,-3.69,-9.57,37,45,41,0,Thumbs Up
.96,-3.77,-9.57,38,45,41,0,Thumbs Up
96,-3.69,-9.61,37,45,41,0,Thumbs Up
4.00,-3.61,-9.57,37,45,41,0,Thumbs Up
.92,-3.61,-9.53,38,46,42,0,Thumbs Up
-4.00,-3.57,-9.53,38,45,41,0,Thumbs Up
3.88,-3.61,-9.77,37,46,42,0,Thumbs Up
88,-3.69,-9.65,37,45,42,0,Thumbs Up
-3.88,-3.61,-9.65,38,45,42,0,Thumbs Up
.88,-3.69,-9.61,37,45,41,0,Thumbs Up
-3.92,-3.61,-9.57,37,45,41,0,Thumbs Up
3.96,-3.65,-9.57,38,45,42,0,Thumbs Up
.88,-3.65,-9.53,38,45,42,0,Thumbs Up
-3.96,-3.65,-9.53,38,45,42,0,Thumbs Up
.92,-3.73,-9.53,38,45,41,0,Thumbs Up
92,-3.65,-9.49,37,45,42,0,Thumbs Up
3.96,-3.69,-9.53,38,45,41,0,Thumbs Up
.00,-3.69,-9.53,37,45,41,0,Thumbs Up
-3.96,-3.61,-9.57,37,46,42,0,Thumbs Up
4.00,-3.65,-9.57,38,45,42,0,Thumbs Up
92,-3.61,-9.61,38,45,41,0,Thumbs Up
-3.92,-3.53,-9.65,38,46,42,0,Thumbs Up
.88,-3.57,-9.73,37,45,41,0,Thumbs Up
96,-3.49,-9.73,37,45,41,0,Thumbs Up
3.92,-3.61,-9.61,37,45,41,0,Thumbs Up
.88,-3.61,-9.65,37,45,41,0,Thumbs Up
-3.92,-3.73,-9.61,37,45,41,0,Thumbs Up
3.96,-3.69,-9.53,38,46,42,0,Thumbs Up
96,-3.57,-9.57,38,45,42,0,Thumbs Up
-4.00,-3.49,-9.61,38,45,41,0,Thumbs Up
.96,-3.53,-9.73,38,46,41,0,Thumbs Up
00,-3.61,-9.57,37,45,41,0,Thumbs Up
3.96,-3.61,-9.61,37,45,41,0,Thumbs Up
.88,-3.65,-9.65,37,45,42,0,Thumbs Up
-3.92,-3.57,-9.61,38,45,42,0,Thumbs Up
3.96,-3.49,-9.49,37,45,42,0,Thumbs Up
88,-3.53,-9.65,38,45,42,0,Thumbs Up
-3.92,-3.65,-9.57,38,45,42,0,Thumbs Up
.92,-3.61,-9.65,38,45,41,0,Thumbs Up
88,-3.57,-9.69,37,45,41,0,Thumbs Up
3.88,-3.61,-9.61,38,45,41,0,Thumbs Up
.92,-3.61,-9.65,38,45,42,0,Thumbs Up
-3.96,-3.57,-9.65,38,46,42,0,Thumbs Up
3.96,-3.57,-9.57,37,45,42,0,Thumbs Up
88,-3.61,-9.61,37,45,41,0,Thumbs Up
-3.92,-3.61,-9.57,37,45,41,0,Thumbs Up
.96,-3.57,-9.57,37,45,41,0,Thumbs Up
96,-3.49,-9.57,38,45,42,0,Thumbs Up
3.88,-3.49,-9.69,37,45,41,0,Thumbs Up
.92,-3.61,-9.73,37,45,42,0,Thumbs Up
-3.88,-3.57,-9.69,38,45,42,0,Thumbs Up
3.92,-3.69,-9.41,38,45,41,0,Thumbs Up
92,-3.57,-9.65,37,45,41,0,Thumbs Up
-3.96,-3.65,-9.53,38,45,42,0,Thumbs Up
.92,-3.65,-9.65,38,45,41,0,Thumbs Up
00,-3.41,-9.57,37,45,41,0,Thumbs Up
3.96,-3.61,-9.53,38,45,42,0,Thumbs Up
.92,-3.49,-9.57,38,45,41,0,Thumbs Up
-3.88,-3.53,-9.69,37,45,41,0,Thumbs Up
3.92,-3.65,-9.57,38,45,42,0,Thumbs Up
92,-3.57,-9.57,37,44,42,0,Thumbs Up
-3.92,-3.57,-9.61,38,44,41,0,Thumbs Up
.88,-3.49,-9.57,38,45,42,0,Thumbs Up
92,-3.57,-9.61,38,45,41,0,Thumbs Up
3.92,-3.61,-9.65,38,45,42,0,Thumbs Up
.92,-3.61,-9.61,37,44,41,0,Thumbs Up
-3.92,-3.61,-9.53,38,45,42,0,Thumbs Up
3.92,-3.45,-9.65,38,45,41,0,Thumbs Up
96,-3.57,-9.69,37,45,42,0,Thumbs Up
-3.92,-3.61,-9.65,38,45,42,0,Thumbs Up
.92,-3.61,-9.61,37,44,41,0,Thumbs Up
92,-3.49,-9.65,37,44,41,0,Thumbs Up
3.92,-3.41,-9.69,38,46,42,0,Thumbs Up
.96,-3.45,-9.57,37,45,42,0,Thumbs Up
-3.92,-3.57,-9.57,38,45,41,0,Thumbs Up
3.88,-3.53,-9.61,37,45,41,0,Thumbs Up
92,-3.61,-9.61,37,45,41,0,Thumbs Up
-3.96,-3.49,-9.69,37,45,42,0,Thumbs Up
.92,-3.53,-9.65,37,46,42,0,Thumbs Up
92,-3.69,-9.53,38,45,41,0,Thumbs Up
3.92,-3.57,-9.65,37,45,42,0,Thumbs Up
.88,-3.57,-9.65,38,45,41,0,Thumbs Up
-3.88,-3.57,-9.69,37,45,42,0,Thumbs Up
3.88,-3.49,-9.61,37,45,42,0,Thumbs Up
92,-3.45,-9.65,38,45,42,0,Thumbs Up
-3.92,-3.49,-9.69,37,45,41,0,Thumbs Up
.84,-3.53,-9.73,37,44,41,0,Thumbs Up
88,-3.61,-9.69,38,45,42,0,Thumbs Up
3.84,-3.49,-9.69,37,45,41,0,Thumbs Up
.92,-3.53,-9.61,38,45,41,0,Thumbs Up
-3.92,-3.49,-9.65,37,45,41,0,Thumbs Up
3.92,-3.61,-9.57,37,45,41,0,Thumbs Up
92,-3.49,-9.65,37,45,41,0,Thumbs Up
3.88,-3.53,-9.69,38,45,42,0,Thumbs Up
.84,-3.57,-9.61,37,45,41,0,Thumbs Up
-3.92,-3.37,-9.69,37,45,42,0,Thumbs Up
3.88,-3.49,-9.73,38,44,42,0,Thumbs Up
.88,-3.57,-9.65,37,45,41,0,Thumbs Up
-3.92,-3.45,-9.61,38,45,42,0,Thumbs Up
.88,-3.57,-9.65,37,45,42,0,Thumbs Up
88,-3.49,-9.69,37,45,42,0,Thumbs Up
3.88,-3.65,-9.69,37,45,41,0,Thumbs Up
.88,-3.49,-9.69,37,45,42,0,Thumbs Up
-3.84,-3.41,-9.69,37,44,41,0,Thumbs Up
3.88,-3.53,-9.41,37,44,42,0,Thumbs Up
88,-3.61,-9.69,38,44,42,0,Thumbs Up
-3.88,-3.61,-9.61,38,45,42,0,Thumbs Up
.88,-3.49,-9.57,38,45,42,0,Thumbs Up
88,-3.53,-9.65,38,45,41,0,Thumbs Up
3.88,-3.49,-9.77,37,45,41,0,Thumbs Up
.88,-3.45,-9.73,37,45,41,0,Thumbs Up
-3.88,-3.45,-9.69,38,45,42,0,Thumbs Up
3.88,-3.45,-9.77,37,45,42,0,Thumbs Up
88,-3.41,-9.73,37,45,42,0,Thumbs Up
-3.88,-3.49,-9.69,37,45,41,0,Thumbs Up
.92,-3.61,-9.57,37,45,41,0,Thumbs Up
96,-3.49,-9.53,38,45,42,0,Thumbs Up
3.96,-3.33,-9.57,37,45,41,0,Thumbs Up
.92,-3.45,-9.61,37,45,42,0,Thumbs Up
-3.84,-3.53,-9.77,38,44,41,0,Thumbs Up
3.84,-3.65,-9.73,38,45,42,0,Thumbs Up
84,-3.57,-9.73,38,45,42,0,Thumbs Up
-3.88,-3.53,-9.69,37,44,41,0,Thumbs Up
.88,-3.41,-9.65,38,45,41,0,Thumbs Up
84,-3.37,-9.69,38,45,42,0,Thumbs Up
3.88,-3.45,-9.81,37,45,42,0,Thumbs Up
.84,-3.49,-9.77,37,45,41,0,Thumbs Up
-3.88,-3.49,-9.77,37,44,41,0,Thumbs Up
3.88,-3.57,-9.65,38,45,42,0,Thumbs Up
84,-3.53,-9.57,38,45,42,0,Thumbs Up
-3.92,-3.49,-9.57,37,45,41,0,Thumbs Up
.88,-3.53,-9.69,37,45,41,0,Thumbs Up
88,-3.57,-9.73,37,45,41,0,Thumbs Up
3.92,-3.45,-9.69,37,45,42,0,Thumbs Up
.88,-3.49,-9.65,37,45,41,0,Thumbs Up
-3.88,-3.45,-9.65,37,44,41,0,Thumbs Up
3.88,-3.45,-9.69,38,45,42,0,Thumbs Up
88,-3.49,-9.65,38,45,41,0,Thumbs Up
-3.84,-3.53,-9.69,38,45,42,0,Thumbs Up
.84,-3.45,-9.73,38,45,42,0,Thumbs Up
84,-3.53,-9.85,37,44,41,0,Thumbs Up
3.88,-3.45,-9.69,38,45,42,0,Thumbs Up
.88,-3.41,-9.61,37,44,41,0,Thumbs Up
-3.88,-3.57,-9.61,37,45,42,0,Thumbs Up
3.92,-3.49,-9.77,37,45,41,0,Thumbs Up
84,-3.61,-9.73,37,45,41,0,Thumbs Up
-3.88,-3.57,-9.57,38,45,42,0,Thumbs Up
.96,-3.41,-9.61,37,44,41,0,Thumbs Up
00,-3.41,-9.61,38,45,42,0,Thumbs Up
